200003,4.0,1604000,5.850,-2.44,-7.66,2.09
200002,4.1,1737000,5.730,2.5,6.17,5.14
200001,4.0,1636000,5.450,0.0,-4.22,2.83
199912,4.0,1708000,5.300,-2.44,3.64,-2.21
199911,4.1,1648000,5.420,0.0,2.49,4.23
199910,4.1,1608000,5.200,-2.38,-1.65,-0.38
199909,4.2,1635000,5.220,0.0,-0.79,2.96
199908,4.2,1648000,5.070,-2.33,-1.26,1.6
199907,4.3,1669000,4.990,0.0,7.06,4.83
199906,4.3,1559000,4.760,2.38,-3.23,0.42
199905,4.2,1611000,4.740,-2.33,3.73,0.0
199904,4.3,1553000,4.740,2.38,-9.18,-1.46
199903,4.2,1710000,4.810,-4.55,2.4,1.05
199902,4.4,1670000,4.760,2.33,-4.46,2.81
199901,4.3,1748000,4.630,-2.27,-2.46,-1.07
199812,4.4,1792000,4.680,0.0,7.95,-3.11
199811,4.4,1660000,4.830,-2.22,-3.21,-4.73
199810,4.5,1715000,5.070,-2.17,8.41,-7.99
199809,4.6,1582000,5.510,2.22,-1.98,-0.72
199808,4.5,1614000,5.550,0.0,-4.95,0.18
199807,4.5,1698000,5.540,0.0,3.47,-0.36
199806,4.5,1641000,5.560,2.27,6.84,1.28
199805,4.4,1536000,5.490,2.33,-0.26,0.73
199804,4.3,1540000,5.450,-8.51,-1.72,-0.73
199803,4.7,1567000,5.490,2.17,-1.07,-0.36
199802,4.6,1584000,5.510,0.0,3.87,-0.9
199801,4.6,1525000,5.560,-2.13,-2.62,1.09
199712,4.7,1566000,5.500,2.17,3.71,-0.36
199711,4.6,1510000,5.520,-2.13,-0.66,0.36
199710,4.7,1520000,5.500,-4.08,-1.68,-0.72
199709,4.9,1546000,5.540,2.08,11.22,0.0
199708,4.8,1390000,5.540,-2.04,-3.27,0.36
199707,4.9,1437000,5.520,-2.0,-3.82,-0.72
199706,5.0,1494000,5.560,2.04,3.61,1.09
199705,4.9,1442000,5.500,-3.92,-3.35,-0.18
199704,5.1,1492000,5.510,-1.92,2.4,2.23
199703,5.2,1457000,5.390,0.0,-1.95,3.85
199702,5.2,1486000,5.190,-1.89,9.67,-1.14
199701,5.3,1355000,5.250,-1.85,-1.09,-0.76
199612,5.4,1370000,5.290,0.0,-7.99,-0.38
199611,5.4,1489000,5.310,3.85,6.97,1.34
199610,5.2,1392000,5.240,0.0,-5.63,-1.13
199609,5.2,1475000,5.300,1.96,-5.27,1.53
199608,5.1,1557000,5.220,-7.27,5.77,-3.33
199607,5.5,1472000,5.400,3.77,0.34,2.47
199606,5.3,1467000,5.270,-5.36,-2.46,0.57
199605,5.6,1504000,5.240,0.0,-0.79,0.38
199604,5.6,1516000,5.220,1.82,6.46,-1.69
199603,5.5,1424000,5.310,0.0,-4.49,1.72
199602,5.5,1491000,5.220,-1.79,1.64,-6.12
199601,5.6,1467000,5.560,0.0,2.52,-0.71
199512,5.6,1431000,5.600,0.0,-1.45,-3.45
199511,5.6,1452000,5.800,1.82,6.06,0.69
199510,5.5,1369000,5.760,-1.79,0.0,-0.69
199509,5.6,1369000,5.800,-1.75,-3.32,1.05
199508,5.7,1416000,5.740,0.0,-3.08,-1.88
199507,5.7,1461000,5.850,1.79,14.05,-2.5
199506,5.6,1281000,6.000,0.0,-2.51,-0.17
199505,5.6,1314000,6.010,-3.45,3.71,-0.66
199504,5.8,1267000,6.050,7.41,1.44,1.17
199503,5.4,1249000,5.980,0.0,-5.09,1.01
199502,5.4,1316000,5.920,-3.57,-6.47,7.05
199501,5.6,1407000,5.530,1.82,-3.3,1.47
199412,5.5,1455000,5.450,-1.79,-3.71,3.02
199411,5.6,1511000,5.290,-3.45,4.21,11.13
199410,5.8,1450000,4.760,-1.69,-1.63,0.63
199409,5.9,1474000,4.730,-1.67,1.66,5.82
199408,6.0,1450000,4.470,-1.64,0.76,4.93
199407,6.1,1439000,4.260,0.0,2.13,0.24
199406,6.1,1409000,4.250,0.0,-7.67,5.99
199405,6.1,1526000,4.010,-4.69,4.16,12.64
199404,6.4,1465000,3.560,-1.54,-6.33,6.59
199403,6.5,1564000,3.340,-1.52,16.98,2.77
199402,6.6,1337000,3.250,0.0,5.11,6.56
199401,6.6,1272000,3.050,1.54,-17.03,3.04
199312,6.5,1533000,2.960,-1.52,11.41,-1.99
199311,6.6,1376000,3.020,-2.94,-1.15,1.0
199310,6.8,1392000,2.990,1.49,3.65,-3.24
199309,6.7,1343000,3.090,-1.47,3.31,1.98
199308,6.8,1300000,3.030,-1.45,3.67,-0.98
199307,6.9,1254000,3.060,-1.43,-2.03,0.66
199306,7.0,1280000,3.040,-1.41,1.59,1.33
199305,7.1,1260000,3.000,0.0,0.16,1.35
199304,7.1,1258000,2.960,1.43,16.16,-3.58
199303,7.0,1083000,3.070,-1.41,-10.5,1.32
199302,7.1,1210000,3.030,-2.74,0.0,0.33
199301,7.3,1210000,3.020,-1.35,-1.39,3.42
199212,7.4,1227000,2.920,0.0,1.07,-5.5
199211,7.4,1214000,3.090,1.37,-2.41,-0.32
199210,7.3,1244000,3.100,-3.95,4.89,-3.73
199209,7.6,1186000,3.220,0.0,-3.26,-2.42
199208,7.6,1226000,3.300,-1.3,7.64,1.54
199207,7.7,1139000,3.250,-1.28,-0.52,-13.56
199206,7.8,1145000,3.760,2.63,-5.68,-1.57
199205,7.6,1214000,3.820,2.7,10.46,2.41
199204,7.4,1099000,3.730,0.0,-15.27,-6.28
199203,7.4,1297000,3.980,0.0,3.76,-1.97
199202,7.4,1250000,4.060,1.37,6.29,0.74
199201,7.3,1176000,4.030,0.0,8.99,-9.03
199112,7.3,1079000,4.430,4.29,-2.18,-7.9
199111,7.0,1103000,4.810,0.0,2.22,-7.68
199110,7.0,1079000,5.210,1.45,6.31,-4.4
199109,6.9,1015000,5.450,0.0,-3.24,-3.71
199108,6.9,1049000,5.660,1.47,-1.32,-2.75
199107,6.8,1063000,5.820,-1.45,2.61,-1.36
199106,6.9,1036000,5.900,0.0,4.02,2.08
199105,6.9,996000,5.780,2.99,-0.5,-2.2
199104,6.7,1001000,5.910,-1.47,8.69,-3.43
199103,6.8,921000,6.120,3.03,-4.56,-2.08
199102,6.6,965000,6.250,3.12,20.93,-9.55
199101,6.4,798000,6.910,1.59,-17.65,-5.47
199012,6.3,969000,7.310,1.61,-15.37,-6.4
199011,6.2,1145000,7.810,5.08,12.92,-3.7
199010,5.9,1014000,8.110,0.0,-8.65,-1.1
199009,5.9,1110000,8.200,3.51,-0.45,0.86
199008,5.7,1115000,8.130,3.64,-4.78,-0.25
199007,5.5,1171000,8.150,5.77,-0.51,-1.69
199006,5.2,1177000,8.290,-3.7,-2.89,1.34
199005,5.4,1212000,8.180,0.0,-2.88,-0.97
199004,5.4,1248000,8.260,3.85,-3.18,-0.24
199003,5.2,1289000,8.280,-1.89,-10.3,0.49
199002,5.3,1437000,8.240,-1.85,-7.35,0.12
199001,5.4,1551000,8.230,0.0,23.98,-2.6
198912,5.4,1251000,8.450,0.0,-7.4,-1.17
198911,5.4,1351000,8.550,1.89,-4.18,-3.28
198910,5.3,1410000,8.840,0.0,10.24,-2.0
198909,5.3,1279000,9.020,1.92,-3.98,0.33
198908,5.2,1332000,8.990,0.0,-6.66,-2.71
198907,5.2,1427000,9.240,-1.89,2.15,-3.04
198906,5.3,1397000,9.530,1.92,4.96,-2.85
198905,5.2,1331000,9.810,0.0,-0.6,-0.3
198904,5.2,1339000,9.840,4.0,-5.84,-0.1
198903,5.0,1422000,9.850,-3.85,-0.21,5.24
198902,5.2,1425000,9.360,-3.7,-12.09,2.63
198901,5.4,1621000,9.120,1.89,3.71,4.11
198812,5.3,1563000,8.760,0.0,-0.38,4.91
198811,5.3,1569000,8.350,-1.85,3.09,0.6
198810,5.4,1522000,8.300,0.0,2.01,1.34
198809,5.4,1492000,8.190,-3.57,-0.07,2.25
198808,5.6,1493000,8.010,3.7,1.77,3.35
198807,5.4,1467000,7.750,0.0,-0.74,3.2
198806,5.4,1478000,7.510,-3.57,4.01,5.92
198805,5.6,1421000,7.090,3.7,-9.66,3.2
198804,5.4,1573000,6.870,-5.26,2.68,4.41
198803,5.7,1532000,6.580,0.0,4.01,0.0
198802,5.7,1473000,6.580,0.0,15.89,-3.66
198801,5.7,1271000,6.830,0.0,-9.21,0.89
198712,5.7,1400000,6.770,-1.72,-15.46,1.2
198711,5.8,1656000,6.690,-3.33,9.31,-8.23
198710,6.0,1515000,7.290,1.69,-10.62,0.97
198709,5.9,1695000,7.220,-1.67,5.61,7.28
198708,6.0,1605000,6.730,-1.64,1.9,2.28
198707,6.1,1575000,6.580,-1.61,-1.19,-2.23
198706,6.2,1594000,6.730,-1.59,-2.09,-1.75
198705,6.3,1628000,6.850,0.0,0.87,7.54
198704,6.3,1614000,6.370,-4.55,-6.49,3.92
198703,6.6,1726000,6.130,0.0,-3.25,0.49
198702,6.6,1784000,6.100,0.0,0.56,-5.13
198701,6.6,1774000,6.430,0.0,-3.22,-6.95
198612,6.6,1833000,6.910,-4.35,12.94,14.4
198611,6.9,1623000,6.040,-1.43,-3.45,3.25
198610,7.0,1681000,5.850,0.0,-0.36,-0.68
198609,7.0,1687000,5.890,1.45,-6.64,-4.54
198608,6.9,1807000,6.170,-1.43,1.4,-5.95
198607,7.0,1782000,6.560,-2.78,-3.52,-5.2
198606,7.2,1847000,6.920,0.0,-0.38,1.02
198605,7.2,1854000,6.850,1.41,-4.09,-2.0
198604,7.1,1933000,6.990,-1.39,3.04,-6.55
198603,7.2,1876000,7.480,0.0,1.52,-4.83
198602,7.2,1848000,7.860,7.46,-6.29,-3.44
198601,6.7,1972000,8.140,-4.29,1.54,-1.57
198512,7.0,1942000,8.270,0.0,14.37,2.73
198511,7.0,1698000,8.050,-1.41,-7.42,0.75
198510,7.1,1834000,7.990,0.0,9.43,0.88
198509,7.1,1676000,7.920,0.0,-3.84,0.25
198508,7.1,1743000,7.900,-4.05,3.5,0.25
198507,7.4,1684000,7.880,0.0,0.48,4.65
198506,7.4,1676000,7.530,2.78,-0.24,-5.52
198505,7.2,1680000,7.970,-1.37,-7.74,-3.63
198504,7.3,1821000,8.270,1.39,1.17,-3.61
198503,7.2,1800000,8.580,0.0,10.29,0.94
198502,7.2,1632000,8.500,-1.37,-4.62,1.8
198501,7.3,1711000,8.350,0.0,6.14,-0.36
198412,7.3,1612000,8.380,1.39,-4.56,-11.13
198411,7.2,1689000,9.430,-2.7,6.23,-5.61
198410,7.4,1590000,9.990,1.37,-6.36,-11.59
198409,7.3,1698000,11.300,-2.67,7.06,-2.92
198408,7.5,1586000,11.640,0.0,-8.43,3.65
198407,7.5,1732000,11.230,4.17,-6.02,1.54
198406,7.2,1843000,11.060,-2.7,3.89,7.17
198405,7.4,1774000,10.320,-3.9,-4.16,0.29
198404,7.7,1851000,10.290,-1.28,11.3,3.83
198403,7.8,1663000,9.910,0.0,-26.42,3.34
198402,7.8,2260000,9.590,-2.5,19.14,0.31
198401,8.0,1897000,9.560,-3.61,12.38,0.95
198312,8.3,1688000,9.470,-2.35,-5.43,1.39
198311,8.5,1785000,9.340,-3.41,4.08,-1.48
198310,8.8,1715000,9.480,-4.35,0.29,0.32
198309,9.2,1710000,9.450,-3.16,-10.47,-1.15
198308,9.5,1910000,9.560,1.06,7.0,2.03
198307,9.4,1785000,9.370,-6.93,3.0,4.34
198306,10.1,1733000,8.980,0.0,-2.42,4.06
198305,10.1,1776000,8.630,-0.98,20.65,-1.93
198304,10.2,1472000,8.800,-0.97,-8.34,0.34
198303,10.3,1606000,8.770,-0.96,-5.47,3.06
198302,10.4,1699000,8.510,0.0,7.12,-1.96
198301,10.4,1586000,8.680,-3.7,21.72,-3.02
198212,10.8,1303000,8.950,0.0,-5.03,-2.72
198211,10.8,1372000,9.200,3.85,16.97,-5.25
198210,10.4,1173000,9.710,2.97,2.53,-5.82
198209,10.1,1144000,10.310,3.06,9.37,1.88
198208,9.8,1046000,10.120,0.0,-10.29,-19.62
198207,9.8,1166000,12.590,2.08,29.27,-11.02
198206,9.6,902000,14.150,2.13,-12.0,-2.08
198205,9.4,1025000,14.450,1.08,11.78,-3.28
198204,9.3,917000,14.940,3.33,-1.5,1.77
198203,9.0,931000,14.680,1.12,7.51,-0.68
198202,8.9,866000,14.780,3.49,2.73,11.8
198201,8.6,843000,13.220,1.18,-7.36,6.87
198112,8.5,910000,12.370,2.41,8.72,-7.06
198111,8.3,837000,13.310,5.06,-4.12,-11.74
198110,7.9,873000,15.080,3.95,-4.17,-4.98
198109,7.6,911000,15.870,2.7,-3.09,-10.94
198108,7.4,940000,17.820,2.78,-9.7,-6.41
198107,7.2,1041000,19.040,-4.0,-0.38,-0.31
198106,7.5,1045000,19.100,0.0,-8.33,3.13
198105,7.5,1140000,18.520,4.17,-16.18,17.81
198104,7.2,1360000,15.720,-2.7,4.13,6.94
198103,7.4,1306000,14.700,0.0,4.82,-7.72
198102,7.4,1246000,15.930,-1.33,-19.46,-16.51
198101,7.5,1547000,19.080,4.17,4.39,0.95
198012,7.2,1482000,18.900,-4.0,-1.85,19.24
198011,7.5,1510000,15.850,0.0,-0.85,23.73
198010,7.5,1523000,12.810,0.0,3.54,17.85
198009,7.5,1471000,10.870,-2.6,2.44,13.11
198008,7.7,1436000,9.610,-1.28,13.16,6.42
198007,7.8,1269000,9.030,2.63,6.1,-4.65
198006,7.6,1196000,9.470,1.33,29.02,-13.75
198005,7.5,927000,10.980,8.7,-11.8,-37.65
198004,6.9,1051000,17.610,9.52,0.38,2.44
198003,6.3,1047000,17.190,0.0,-22.44,21.66
198002,6.3,1350000,14.130,0.0,0.67,2.24
198001,6.3,1341000,13.820,5.0,-10.48,0.29
197912,6.0,1498000,13.780,1.69,-1.71,4.55
197911,5.9,1524000,13.180,-1.67,-9.34,-4.28
197910,6.0,1681000,13.770,1.69,-8.24,20.47
197909,5.9,1832000,11.430,-1.67,3.04,4.48
197908,6.0,1778000,10.940,5.26,1.02,4.49
197907,5.7,1760000,10.470,0.0,-8.0,1.75
197906,5.7,1913000,10.290,1.79,1.97,0.49
197905,5.6,1876000,10.240,-3.45,7.32,2.3
197904,5.8,1748000,10.010,0.0,-5.36,-0.79
197903,5.8,1847000,10.090,-1.69,21.51,0.3
197902,5.9,1520000,10.060,0.0,-6.75,-0.1
197901,5.9,1630000,10.070,-1.67,-20.25,0.4
197812,6.0,2044000,10.030,1.69,-2.39,2.77
197811,5.9,2094000,9.760,1.72,5.7,8.93
197810,5.8,1981000,8.960,-3.33,0.56,6.04
197809,6.0,1970000,8.450,1.69,-1.3,5.1
197808,5.9,1996000,8.040,-4.84,-4.59,2.94
197807,6.2,2092000,7.810,5.08,1.06,2.76
197806,5.9,2070000,7.600,-1.67,-0.24,3.26
197805,6.0,2075000,7.360,-1.64,-5.55,6.82
197804,6.1,2197000,6.890,-3.17,8.12,1.47
197803,6.3,2032000,6.790,0.0,16.92,0.15
197802,6.3,1738000,6.780,-1.56,1.16,1.19
197801,6.4,1718000,6.700,0.0,-19.79,2.13
197712,6.4,2142000,6.560,-5.88,4.9,0.77
197711,6.8,2042000,6.510,0.0,0.0,0.62
197710,6.8,2042000,6.470,0.0,4.77,5.37
197709,6.8,1949000,6.140,-2.86,-3.51,4.07
197708,7.0,2020000,5.900,1.45,-1.85,8.86
197707,6.9,2058000,5.420,-4.17,8.72,0.56
197706,7.2,1893000,5.390,2.86,-3.96,0.75
197705,7.0,1971000,5.350,-2.78,4.18,13.11
197704,7.2,1892000,4.730,-2.7,-8.29,0.85
